Year,Make,Model,Category,updatedAt,mmy,mmy2
2020,Volkswagen,Passat,Sedan,2020-01-27T20:44:18.039Z,Volkswagen Passat 2020,Volkswagen Passat 2020
2020,Toyota,Yaris-Hatchback,Hatchback,2020-01-27T20:44:18.039Z,Toyota Yaris-Hatchback 2020,Toyota Yaris-Hatchback 2020
2019,Acura,Mdx-Sport-Hybrid,SUV,2020-01-27T20:44:18.044Z,Acura Mdx-Sport-Hybrid 2019,Acura Mdx-Sport-Hybrid 2019
2019,Acura,Rlx-Sport-Hybrid,Sedan,2020-01-27T20:44:18.044Z,Acura Rlx-Sport-Hybrid 2019,Acura Rlx-Sport-Hybrid 2019
2019,Audi,A6,Sedan,2020-01-27T20:44:18.045Z,Audi A6 2019,Audi A6 2019
2020,Volvo,Xc40,SUV,2020-01-27T20:44:18.044Z,Volvo Xc40 2020,Volvo Xc40 2020
2019,Audi,Q5,SUV,2020-01-27T20:44:18.045Z,Audi Q5 2019,Audi Q5 2019
2019,Audi,A4,Sedan,2020-01-27T20:44:18.045Z,Audi A4 2019,Audi A4 2019
2019,Audi,Q7,SUV,2020-01-27T20:44:18.045Z,Audi Q7 2019,Audi Q7 2019
2019,Audi,Q8,SUV,2020-01-27T20:44:18.045Z,Audi Q8 2019,Audi Q8 2019
2019,Audi,Rs-5,"Sedan, Coupe",2020-01-27T20:44:18.045Z,Audi Rs-5 2019,Audi Rs-5 2019
2019,Acura,Mdx,SUV,2020-01-27T20:44:18.044Z,Acura Mdx 2019,Acura Mdx 2019
2019,Acura,Nsx,Coupe,2020-01-27T20:44:18.044Z,Acura Nsx 2019,Acura Nsx 2019
2019,Audi,A7,Sedan,2020-01-27T20:44:18.045Z,Audi A7 2019,Audi A7 2019
2019,Alfa-Romeo,4C-Spider,Convertible,2020-01-27T20:44:18.044Z,Alfa-Romeo 4C-Spider 2019,Alfa-Romeo 4C-Spider 2019
2020,Volvo,Xc60,SUV,2020-01-27T20:44:18.044Z,Volvo Xc60 2020,Volvo Xc60 2020
2019,Acura,Rdx,SUV,2020-01-27T20:44:18.044Z,Acura Rdx 2019,Acura Rdx 2019
2020,Volkswagen,Tiguan,SUV,2020-01-27T20:44:18.044Z,Volkswagen Tiguan 2020,Volkswagen Tiguan 2020
2020,Volvo,Xc90,SUV1992,2020-01-27T20:44:18.044Z,Volvo Xc90 2020,Volvo Xc90 2020
2019,Audi,A8,Sedan,2020-01-27T20:44:18.045Z,Audi A8 2019,Audi A8 2019
2019,Bmw,4-Series,"Convertible, Sedan, Coupe",2020-01-27T20:44:18.045Z,Bmw 4-Series 2019,Bmw 4-Series 2019
2019,Acura,Tlx,Sedan,2020-01-27T20:44:18.044Z,Acura Tlx 2019,Acura Tlx 2019
2019,Acura,Ilx,Sedan,2020-01-27T20:44:18.044Z,Acura Ilx 2019,Acura Ilx 2019
2019,Bmw,2-Series,"Coupe, Convertible",2020-01-27T20:44:18.045Z,Bmw 2-Series 2019,Bmw 2-Series 2019
2019,Audi,A3,"Convertible, Sedan",2020-01-27T20:44:18.045Z,Audi A3 2019,Audi A3 2019
2019,Audi,S5,"Sedan, Coupe, Convertible",2020-01-27T20:44:18.045Z,Audi S5 2019,Audi S5 2019
2019,Audi,A4-Allroad,Wagon,2020-01-27T20:44:18.045Z,Audi A4-Allroad 2019,Audi A4-Allroad 2019
2019,Audi,E-Tron,SUV,2020-01-27T20:44:18.045Z,Audi E-Tron 2019,Audi E-Tron 2019
2020,Volkswagen,Jetta,Sedan,2020-01-27T20:44:18.039Z,Volkswagen Jetta 2020,Volkswagen Jetta 2020
2019,Audi,Q3,SUV,2020-01-27T20:44:18.045Z,Audi Q3 2019,Audi Q3 2019
2019,Audi,Rs-3,Sedan,2020-01-27T20:44:18.045Z,Audi Rs-3 2019,Audi Rs-3 2019
2019,Alfa-Romeo,Stelvio,SUV,2020-01-27T20:44:18.044Z,Alfa-Romeo Stelvio 2019,Alfa-Romeo Stelvio 2019
2019,Alfa-Romeo,Giulia,Sedan,2020-01-27T20:44:18.044Z,Alfa-Romeo Giulia 2019,Alfa-Romeo Giulia 2019
2019,Audi,A5,"Coupe, Sedan, Convertible",2020-01-27T20:44:18.045Z,Audi A5 2019,Audi A5 2019
2019,Acura,Rlx,Sedan,2020-01-27T20:44:18.044Z,Acura Rlx 2019,Acura Rlx 2019
2019,Audi,S3,Sedan,2020-01-27T20:44:18.045Z,Audi S3 2019,Audi S3 2019
2019,Audi,S4,Sedan,2020-01-27T20:44:18.045Z,Audi S4 2019,Audi S4 2019
2019,Bmw,3-Series,"Sedan, Wagon",2020-01-27T20:44:18.045Z,Bmw 3-Series 2019,Bmw 3-Series 2019
2019,Audi,Sq5,SUV,2020-01-27T20:44:18.045Z,Audi Sq5 2019,Audi Sq5 2019
2019,Bmw,5-Series,Sedan,2020-01-27T20:44:18.045Z,Bmw 5-Series 2019,Bmw 5-Series 2019
2019,Bmw,M5,Sedan,2020-01-27T20:44:18.045Z,Bmw M5 2019,Bmw M5 2019
2019,Bmw,I8,"Convertible, Coupe",2020-01-27T20:44:18.045Z,Bmw I8 2019,Bmw I8 2019
2019,Bmw,8-Series,"Coupe, Convertible",2020-01-27T20:44:18.045Z,Bmw 8-Series 2019,Bmw 8-Series 2019
2019,Bmw,M6,Coupe,2020-01-27T20:44:18.045Z,Bmw M6 2019,Bmw M6 2019
2019,Bmw,I3,Hatchback,2020-01-27T20:44:18.045Z,Bmw I3 2019,Bmw I3 2019
2019,Bmw,7-Series,Sedan,2020-01-27T20:44:18.045Z,Bmw 7-Series 2019,Bmw 7-Series 2019
2019,Bmw,X3,SUV,2020-01-27T20:44:18.045Z,Bmw X3 2019,Bmw X3 2019
2019,Bmw,6-Series,Sedan,2020-01-27T20:44:18.045Z,Bmw 6-Series 2019,Bmw 6-Series 2019
2019,Bmw,M4,"Coupe, Convertible",2020-01-27T20:44:18.045Z,Bmw M4 2019,Bmw M4 2019
2019,Audi,Tt,Coupe,2020-01-27T20:44:18.045Z,Audi Tt 2019,Audi Tt 2019
2019,Cadillac,Escalade,SUV,2020-01-27T20:44:18.045Z,Cadillac Escalade 2019,Cadillac Escalade 2019
2019,Buick,Regal-Sportback,Sedan,2020-01-27T20:44:18.045Z,Buick Regal-Sportback 2019,Buick Regal-Sportback 2019
2019,Bmw,X6-M,SUV,2020-01-27T20:44:18.045Z,Bmw X6-M 2019,Bmw X6-M 2019
2019,Bmw,X2,SUV,2020-01-27T20:44:18.045Z,Bmw X2 2019,Bmw X2 2019
2019,Cadillac,Cts-V,Sedan,2020-01-27T20:44:18.045Z,Cadillac Cts-V 2019,Cadillac Cts-V 2019
2019,Bmw,X1,SUV,2020-01-27T20:44:18.045Z,Bmw X1 2019,Bmw X1 2019
2019,Bmw,X6,SUV,2020-01-27T20:44:18.045Z,Bmw X6 2019,Bmw X6 2019
2019,Bmw,X4,SUV,2020-01-27T20:44:18.045Z,Bmw X4 2019,Bmw X4 2019
2019,Chevrolet,Camaro,"Coupe, Convertible",2020-01-27T20:44:18.045Z,Chevrolet Camaro 2019,Chevrolet Camaro 2019
2019,Cadillac,Escalade-Esv,SUV,2020-01-27T20:44:18.045Z,Cadillac Escalade-Esv 2019,Cadillac Escalade-Esv 2019
2019,Chevrolet,Blazer,SUV,2020-01-27T20:44:18.045Z,Chevrolet Blazer 2019,Chevrolet Blazer 2019
2019,Cadillac,Ct6,Sedan,2020-01-27T20:44:18.045Z,Cadillac Ct6 2019,Cadillac Ct6 2019
2019,Bmw,X5,SUV,2020-01-27T20:44:18.045Z,Bmw X5 2019,Bmw X5 2019
2019,Buick,Regal-Tourx,Wagon,2020-01-27T20:44:18.045Z,Buick Regal-Tourx 2019,Buick Regal-Tourx 2019
2019,Chevrolet,Colorado-Crew-Cab,Pickup,2020-01-27T20:44:18.045Z,Chevrolet Colorado-Crew-Cab 2019,Chevrolet Colorado-Crew-Cab 2019
2019,Chevrolet,Bolt-Ev,Hatchback,2020-01-27T20:44:18.045Z,Chevrolet Bolt-Ev 2019,Chevrolet Bolt-Ev 2019
2019,Cadillac,Ct6-V,Sedan,2020-01-27T20:44:18.045Z,Cadillac Ct6-V 2019,Cadillac Ct6-V 2019
2019,Bmw,M2,Coupe,2020-01-27T20:44:18.045Z,Bmw M2 2019,Bmw M2 2019
2019,Bmw,X7,SUV,2020-01-27T20:44:18.045Z,Bmw X7 2019,Bmw X7 2019
2019,Buick,Envision,SUV,2020-01-27T20:44:18.045Z,Buick Envision 2019,Buick Envision 2019
2019,Buick,Cascada,Convertible,2020-01-27T20:44:18.045Z,Buick Cascada 2019,Buick Cascada 2019
2019,Cadillac,Xt5,SUV,2020-01-27T20:44:18.045Z,Cadillac Xt5 2019,Cadillac Xt5 2019
2019,Cadillac,Xt4,SUV,2020-01-27T20:44:18.045Z,Cadillac Xt4 2019,Cadillac Xt4 2019
2019,Buick,Encore,SUV,2020-01-27T20:44:18.045Z,Buick Encore 2019,Buick Encore 2019
2019,Buick,Enclave,SUV,2020-01-27T20:44:18.045Z,Buick Enclave 2019,Buick Enclave 2019
2019,Cadillac,Cts,Sedan,2020-01-27T20:44:18.045Z,Cadillac Cts 2019,Cadillac Cts 2019
2019,Chevrolet,Cruze,"Sedan, Hatchback",2020-01-27T20:44:18.045Z,Chevrolet Cruze 2019,Chevrolet Cruze 2019
2019,Chevrolet,Equinox,SUV,2020-01-27T20:44:18.045Z,Chevrolet Equinox 2019,Chevrolet Equinox 2019
2019,Chevrolet,Corvette,"Coupe, Convertible",2020-01-27T20:44:18.045Z,Chevrolet Corvette 2019,Chevrolet Corvette 2019
2019,Bmw,Z4,Convertible,2020-01-27T20:44:18.045Z,Bmw Z4 2019,Bmw Z4 2019
2019,Cadillac,Xts,Sedan,2020-01-27T20:44:18.045Z,Cadillac Xts 2019,Cadillac Xts 2019
2019,Buick,Lacrosse,Sedan,2020-01-27T20:44:18.045Z,Buick Lacrosse 2019,Buick Lacrosse 2019
2019,Cadillac,Ats-V,Coupe,2020-01-27T20:44:18.045Z,Cadillac Ats-V 2019,Cadillac Ats-V 2019
2019,Cadillac,Ats,Coupe,2020-01-27T20:44:18.045Z,Cadillac Ats 2019,Cadillac Ats 2019
2019,Chevrolet,Express-2500-Cargo,Van/Minivan,2020-01-27T20:44:18.045Z,Chevrolet Express-2500-Cargo 2019,Chevrolet Express-2500-Cargo 2019
2019,Chevrolet,Colorado-Extended-Cab,Pickup,2020-01-27T20:44:18.045Z,Chevrolet Colorado-Extended-Cab 2019,Chevrolet Colorado-Extended-Cab 2019
2019,Chevrolet,Express-2500-Passenger,Van/Minivan,2020-01-27T20:44:18.077Z,Chevrolet Express-2500-Passenger 2019,Chevrolet Express-2500-Passenger 2019
2019,Chevrolet,Express-3500-Passenger,Van/Minivan,2020-01-27T20:44:18.077Z,Chevrolet Express-3500-Passenger 2019,Chevrolet Express-3500-Passenger 2019
2019,Chevrolet,Impala,Sedan,2020-01-27T20:44:18.077Z,Chevrolet Impala 2019,Chevrolet Impala 2019
2019,Chevrolet,Silverado-2500-Hd-Crew-Cab,Pickup,2020-01-27T20:44:18.077Z,Chevrolet Silverado-2500-Hd-Crew-Cab 2019,Chevrolet Silverado-2500-Hd-Crew-Cab 2019
2019,Chevrolet,Malibu,Sedan,2020-01-27T20:44:18.077Z,Chevrolet Malibu 2019,Chevrolet Malibu 2019
2019,Chevrolet,Silverado-2500-Hd-Double-Cab,Pickup,2020-01-27T20:44:18.077Z,Chevrolet Silverado-2500-Hd-Double-Cab 2019,Chevrolet Silverado-2500-Hd-Double-Cab 2019
2019,Chevrolet,Silverado-1500-Regular-Cab,Pickup,2020-01-27T20:44:18.077Z,Chevrolet Silverado-1500-Regular-Cab 2019,Chevrolet Silverado-1500-Regular-Cab 2019
2019,Chevrolet,Express-3500-Cargo,Van/Minivan,2020-01-27T20:44:18.077Z,Chevrolet Express-3500-Cargo 2019,Chevrolet Express-3500-Cargo 2019
2019,Chevrolet,Silverado-1500-Ld-Double-Cab,Pickup,2020-01-27T20:44:18.077Z,Chevrolet Silverado-1500-Ld-Double-Cab 2019,Chevrolet Silverado-1500-Ld-Double-Cab 2019
2019,Chevrolet,Silverado-2500-Hd-Regular-Cab,Pickup,2020-01-27T20:44:18.077Z,Chevrolet Silverado-2500-Hd-Regular-Cab 2019,Chevrolet Silverado-2500-Hd-Regular-Cab 2019
2019,Chevrolet,Silverado-1500-Crew-Cab,Pickup,2020-01-27T20:44:18.077Z,Chevrolet Silverado-1500-Crew-Cab 2019,Chevrolet Silverado-1500-Crew-Cab 2019
2019,Chevrolet,Silverado-1500-Double-Cab,Pickup,2020-01-27T20:44:18.077Z,Chevrolet Silverado-1500-Double-Cab 2019,Chevrolet Silverado-1500-Double-Cab 2019
2019,Chevrolet,Sonic,"Sedan, Hatchback",2020-01-27T20:44:18.077Z,Chevrolet Sonic 2019,Chevrolet Sonic 2019
2019,Chevrolet,Spark,Hatchback,2020-01-27T20:44:18.077Z,Chevrolet Spark 2019,Chevrolet Spark 2019
2019,Chevrolet,Silverado-3500-Hd-Crew-Cab,Pickup,2020-01-27T20:44:18.077Z,Chevrolet Silverado-3500-Hd-Crew-Cab 2019,Chevrolet Silverado-3500-Hd-Crew-Cab 2019
2019,Chrysler,Pacifica-Hybrid,Van/Minivan,2020-01-27T20:44:18.077Z,Chrysler Pacifica-Hybrid 2019,Chrysler Pacifica-Hybrid 2019
2019,Dodge,Durango,SUV,2020-01-27T20:44:18.077Z,Dodge Durango 2019,Dodge Durango 2019
2019,Dodge,Charger,Sedan,2020-01-27T20:44:18.077Z,Dodge Charger 2019,Dodge Charger 2019
2019,Chevrolet,Suburban,SUV,2020-01-27T20:44:18.077Z,Chevrolet Suburban 2019,Chevrolet Suburban 2019
2019,Chevrolet,Trax,SUV,2020-01-27T20:44:18.077Z,Chevrolet Trax 2019,Chevrolet Trax 2019
2019,Dodge,Challenger,Coupe,2020-01-27T20:44:18.077Z,Dodge Challenger 2019,Dodge Challenger 2019
2019,Chevrolet,Tahoe,SUV,2020-01-27T20:44:18.077Z,Chevrolet Tahoe 2019,Chevrolet Tahoe 2019
2019,Ford,Ecosport,SUV,2020-01-27T20:44:18.077Z,Ford Ecosport 2019,Ford Ecosport 2019
2019,Fiat,500L,Hatchback,2020-01-27T20:44:18.077Z,Fiat 500L 2019,Fiat 500L 2019
2019,Chevrolet,Volt,Sedan,2020-01-27T20:44:18.077Z,Chevrolet Volt 2019,Chevrolet Volt 2019
2019,Chrysler,Pacifica,Van/Minivan,2020-01-27T20:44:18.077Z,Chrysler Pacifica 2019,Chrysler Pacifica 2019
2019,Fiat,500E,Hatchback,2020-01-27T20:44:18.077Z,Fiat 500E 2019,Fiat 500E 2019
2019,Fiat,500,Hatchback,2020-01-27T20:44:18.077Z,Fiat 500 2019,Fiat 500 2019
2019,Dodge,Journey,SUV,2020-01-27T20:44:18.077Z,Dodge Journey 2019,Dodge Journey 2019
2019,Ford,F150-Super-Cab,Pickup,2020-01-27T20:44:18.077Z,Ford F150-Super-Cab 2019,Ford F150-Super-Cab 2019
2019,Chevrolet,Suburban-3500Hd,SUV,2020-01-27T20:44:18.077Z,Chevrolet Suburban-3500Hd 2019,Chevrolet Suburban-3500Hd 2019
2019,Dodge,Grand-Caravan-Passenger,Van/Minivan,2020-01-27T20:44:18.077Z,Dodge Grand-Caravan-Passenger 2019,Dodge Grand-Caravan-Passenger 2019
2019,Chrysler,300,Sedan,2020-01-27T20:44:18.077Z,Chrysler 300 2019,Chrysler 300 2019
2019,Fiat,500C,Convertible,2020-01-27T20:44:18.077Z,Fiat 500C 2019,Fiat 500C 2019
2019,Ford,Expedition-Max,SUV,2020-01-27T20:44:18.077Z,Ford Expedition-Max 2019,Ford Expedition-Max 2019
2019,Ford,Edge,SUV,2020-01-27T20:44:18.077Z,Ford Edge 2019,Ford Edge 2019
2019,Chevrolet,Traverse,SUV,2020-01-27T20:44:18.077Z,Chevrolet Traverse 2019,Chevrolet Traverse 2019
2019,Ford,Escape,SUV,2020-01-27T20:44:18.077Z,Ford Escape 2019,Ford Escape 2019
2019,Fiat,500-Abarth,Hatchback,2020-01-27T20:44:18.077Z,Fiat 500-Abarth 2019,Fiat 500-Abarth 2019
2019,Ford,Expedition,SUV,2020-01-27T20:44:18.077Z,Ford Expedition 2019,Ford Expedition 2019
2019,Fiat,124-Spider,Convertible,2020-01-27T20:44:18.077Z,Fiat 124-Spider 2019,Fiat 124-Spider 2019
2019,Ford,F150-Supercrew-Cab,Pickup,2020-01-27T20:44:18.077Z,Ford F150-Supercrew-Cab 2019,Ford F150-Supercrew-Cab 2019
2019,Ford,F250-Super-Duty-Regular-Cab,Pickup,2020-01-27T20:44:18.077Z,Ford F250-Super-Duty-Regular-Cab 2019,Ford F250-Super-Duty-Regular-Cab 2019
2019,Fiat,500X,SUV,2020-01-27T20:44:18.077Z,Fiat 500X 2019,Fiat 500X 2019
2019,Fiat,500C-Abarth,Convertible,2020-01-27T20:44:18.077Z,Fiat 500C-Abarth 2019,Fiat 500C-Abarth 2019
2019,Ford,Explorer,SUV,2020-01-27T20:44:18.077Z,Ford Explorer 2019,Ford Explorer 2019
2019,Ford,F150-Regular-Cab,Pickup,2020-01-27T20:44:18.077Z,Ford F150-Regular-Cab 2019,Ford F150-Regular-Cab 2019
2019,Ford,F450-Super-Duty-Crew-Cab,Pickup,2020-01-27T20:44:18.077Z,Ford F450-Super-Duty-Crew-Cab 2019,Ford F450-Super-Duty-Crew-Cab 2019
2019,Ford,F350-Super-Duty-Crew-Cab,Pickup,2020-01-27T20:44:18.077Z,Ford F350-Super-Duty-Crew-Cab 2019,Ford F350-Super-Duty-Crew-Cab 2019
2019,Ford,Fiesta,"Hatchback, Sedan",2020-01-27T20:44:18.077Z,Ford Fiesta 2019,Ford Fiesta 2019
2019,Ford,F250-Super-Duty-Crew-Cab,Pickup,2020-01-27T20:44:18.077Z,Ford F250-Super-Duty-Crew-Cab 2019,Ford F250-Super-Duty-Crew-Cab 2019
2019,Ford,Ranger-Supercab,Pickup,2020-01-27T20:44:18.077Z,Ford Ranger-Supercab 2019,Ford Ranger-Supercab 2019
2019,Ford,F350-Super-Duty-Super-Cab,Pickup,2020-01-27T20:44:18.077Z,Ford F350-Super-Duty-Super-Cab 2019,Ford F350-Super-Duty-Super-Cab 2019
2019,Ford,Flex,SUV,2020-01-27T20:44:18.077Z,Ford Flex 2019,Ford Flex 2019
2019,Ford,Fusion,Sedan,2020-01-27T20:44:18.077Z,Ford Fusion 2019,Ford Fusion 2019
2019,Ford,Transit-150-Van,Van/Minivan,2020-01-27T20:44:18.078Z,Ford Transit-150-Van 2019,Ford Transit-150-Van 2019
2019,Gmc,Canyon-Crew-Cab,Pickup,2020-01-27T20:44:18.078Z,Gmc Canyon-Crew-Cab 2019,Gmc Canyon-Crew-Cab 2019
2019,Genesis,G90,Sedan,2020-01-27T20:44:18.078Z,Genesis G90 2019,Genesis G90 2019
2019,Ford,Fusion-Energi,Sedan,2020-01-27T20:44:18.077Z,Ford Fusion-Energi 2019,Ford Fusion-Energi 2019
2019,Ford,Transit-Connect-Cargo,Van/Minivan,2020-01-27T20:44:18.078Z,Ford Transit-Connect-Cargo 2019,Ford Transit-Connect-Cargo 2019
2019,Ford,Transit-150-Wagon,Van/Minivan,2020-01-27T20:44:18.078Z,Ford Transit-150-Wagon 2019,Ford Transit-150-Wagon 2019
2019,Ford,Transit-350-Van,Van/Minivan,2020-01-27T20:44:18.078Z,Ford Transit-350-Van 2019,Ford Transit-350-Van 2019
2019,Ford,Ranger-Supercrew,Pickup,2020-01-27T20:44:18.077Z,Ford Ranger-Supercrew 2019,Ford Ranger-Supercrew 2019
2019,Ford,Mustang,"Coupe, Convertible",2020-01-27T20:44:18.077Z,Ford Mustang 2019,Ford Mustang 2019
2019,Ford,F250-Super-Duty-Super-Cab,Pickup,2020-01-27T20:44:18.077Z,Ford F250-Super-Duty-Super-Cab 2019,Ford F250-Super-Duty-Super-Cab 2019
2019,Gmc,Sierra-1500-Double-Cab,Pickup,2020-01-27T20:44:18.078Z,Gmc Sierra-1500-Double-Cab 2019,Gmc Sierra-1500-Double-Cab 2019
2019,Ford,Transit-250-Van,Van/Minivan,2020-01-27T20:44:18.078Z,Ford Transit-250-Van 2019,Ford Transit-250-Van 2019
2019,Ford,Transit-350-Wagon,Van/Minivan,2020-01-27T20:44:18.078Z,Ford Transit-350-Wagon 2019,Ford Transit-350-Wagon 2019
2019,Ford,Transit-Connect-Passenger,Van/Minivan,2020-01-27T20:44:18.078Z,Ford Transit-Connect-Passenger 2019,Ford Transit-Connect-Passenger 2019
2019,Freightliner,Sprinter-2500-Cargo,Van/Minivan,2020-01-27T20:44:18.078Z,Freightliner Sprinter-2500-Cargo 2019,Freightliner Sprinter-2500-Cargo 2019
2019,Ford,Taurus,Sedan,2020-01-27T20:44:18.078Z,Ford Taurus 2019,Ford Taurus 2019
2019,Gmc,Sierra-1500-Crew-Cab,Pickup,2020-01-27T20:44:18.078Z,Gmc Sierra-1500-Crew-Cab 2019,Gmc Sierra-1500-Crew-Cab 2019
2019,Gmc,Sierra-1500-Limited-Double-Cab,Pickup,2020-01-27T20:44:18.078Z,Gmc Sierra-1500-Limited-Double-Cab 2019,Gmc Sierra-1500-Limited-Double-Cab 2019
2019,Gmc,Yukon-Xl,SUV,2020-01-27T20:44:18.078Z,Gmc Yukon-Xl 2019,Gmc Yukon-Xl 2019
2019,Honda,Cr-V,SUV,2020-01-27T20:44:18.078Z,Honda Cr-V 2019,Honda Cr-V 2019
2019,Genesis,G80,Sedan,2020-01-27T20:44:18.078Z,Genesis G80 2019,Genesis G80 2019
2019,Gmc,Acadia,SUV,2020-01-27T20:44:18.078Z,Gmc Acadia 2019,Gmc Acadia 2019
2019,Honda,Clarity-Electric,Sedan,2020-01-27T20:44:18.078Z,Honda Clarity-Electric 2019,Honda Clarity-Electric 2019
2019,Gmc,Sierra-2500-Hd-Double-Cab,Pickup,2020-01-27T20:44:18.078Z,Gmc Sierra-2500-Hd-Double-Cab 2019,Gmc Sierra-2500-Hd-Double-Cab 2019
2019,Gmc,Sierra-2500-Hd-Regular-Cab,Pickup,2020-01-27T20:44:18.078Z,Gmc Sierra-2500-Hd-Regular-Cab 2019,Gmc Sierra-2500-Hd-Regular-Cab 2019
2019,Genesis,G70,Sedan,2020-01-27T20:44:18.078Z,Genesis G70 2019,Genesis G70 2019
2019,Gmc,Sierra-3500-Hd-Crew-Cab,Pickup,2020-01-27T20:44:18.078Z,Gmc Sierra-3500-Hd-Crew-Cab 2019,Gmc Sierra-3500-Hd-Crew-Cab 2019
2019,Gmc,Canyon-Extended-Cab,Pickup,2020-01-27T20:44:18.078Z,Gmc Canyon-Extended-Cab 2019,Gmc Canyon-Extended-Cab 2019
2019,Gmc,Sierra-1500-Regular-Cab,Pickup,2020-01-27T20:44:18.078Z,Gmc Sierra-1500-Regular-Cab 2019,Gmc Sierra-1500-Regular-Cab 2019
2019,Honda,Civic-Type-R,Hatchback,2020-01-27T20:44:18.078Z,Honda Civic-Type-R 2019,Honda Civic-Type-R 2019
2019,Gmc,Yukon,SUV,2020-01-27T20:44:18.078Z,Gmc Yukon 2019,Gmc Yukon 2019
2019,Gmc,Terrain,SUV,2020-01-27T20:44:18.078Z,Gmc Terrain 2019,Gmc Terrain 2019
2019,Honda,Civic,"Coupe, Sedan, Hatchback",2020-01-27T20:44:18.078Z,Honda Civic 2019,Honda Civic 2019
2019,Gmc,Sierra-2500-Hd-Crew-Cab,Pickup,2020-01-27T20:44:18.078Z,Gmc Sierra-2500-Hd-Crew-Cab 2019,Gmc Sierra-2500-Hd-Crew-Cab 2019
2019,Honda,Accord,Sedan,2020-01-27T20:44:18.078Z,Honda Accord 2019,Honda Accord 2019
2019,Honda,Accord-Hybrid,Sedan,2020-01-27T20:44:18.078Z,Honda Accord-Hybrid 2019,Honda Accord-Hybrid 2019
2019,Honda,Clarity-Fuel-Cell,Sedan,2020-01-27T20:44:18.078Z,Honda Clarity-Fuel-Cell 2019,Honda Clarity-Fuel-Cell 2019
2019,Honda,Hr-V,SUV,2020-01-27T20:44:18.078Z,Honda Hr-V 2019,Honda Hr-V 2019
2019,Honda,Clarity-Plug-In-Hybrid,Sedan,2020-01-27T20:44:18.078Z,Honda Clarity-Plug-In-Hybrid 2019,Honda Clarity-Plug-In-Hybrid 2019
2019,Honda,Insight,Sedan,2020-01-27T20:44:18.078Z,Honda Insight 2019,Honda Insight 2019
2019,Honda,Passport,SUV,2020-01-27T20:44:18.078Z,Honda Passport 2019,Honda Passport 2019
2019,Honda,Ridgeline,Pickup,2020-01-27T20:44:18.078Z,Honda Ridgeline 2019,Honda Ridgeline 2019
2019,Honda,Pilot,SUV,2020-01-27T20:44:18.078Z,Honda Pilot 2019,Honda Pilot 2019
2019,Honda,Fit,Hatchback,2020-01-27T20:44:18.078Z,Honda Fit 2019,Honda Fit 2019
2019,Honda,Odyssey,Van/Minivan,2020-01-27T20:44:18.078Z,Honda Odyssey 2019,Honda Odyssey 2019
2019,Hyundai,Accent,Sedan,2020-01-27T20:44:18.113Z,Hyundai Accent 2019,Hyundai Accent 2019
2019,Hyundai,Ioniq-Electric,Hatchback,2020-01-27T20:44:18.113Z,Hyundai Ioniq-Electric 2019,Hyundai Ioniq-Electric 2019
2019,Hyundai,Sonata-Hybrid,Sedan,2020-01-27T20:44:18.113Z,Hyundai Sonata-Hybrid 2019,Hyundai Sonata-Hybrid 2019
2019,Hyundai,Elantra,Sedan,2020-01-27T20:44:18.113Z,Hyundai Elantra 2019,Hyundai Elantra 2019
2019,Hyundai,Ioniq-Plug-In-Hybrid,Hatchback,2020-01-27T20:44:18.113Z,Hyundai Ioniq-Plug-In-Hybrid 2019,Hyundai Ioniq-Plug-In-Hybrid 2019
2019,Infiniti,Q60,Coupe,2020-01-27T20:44:18.113Z,Infiniti Q60 2019,Infiniti Q60 2019
2019,Hyundai,Sonata,Sedan,2020-01-27T20:44:18.113Z,Hyundai Sonata 2019,Hyundai Sonata 2019
2019,Hyundai,Nexo,SUV,2020-01-27T20:44:18.113Z,Hyundai Nexo 2019,Hyundai Nexo 2019
2019,Hyundai,Kona,SUV,2020-01-27T20:44:18.113Z,Hyundai Kona 2019,Hyundai Kona 2019
2019,Hyundai,Kona-Electric,SUV,2020-01-27T20:44:18.113Z,Hyundai Kona-Electric 2019,Hyundai Kona-Electric 2019
2019,Hyundai,Elantra-Gt,Hatchback,2020-01-27T20:44:18.113Z,Hyundai Elantra-Gt 2019,Hyundai Elantra-Gt 2019
2019,Infiniti,Q50,Sedan,2020-01-27T20:44:18.113Z,Infiniti Q50 2019,Infiniti Q50 2019
2019,Hyundai,Ioniq-Hybrid,Hatchback,2020-01-27T20:44:18.113Z,Hyundai Ioniq-Hybrid 2019,Hyundai Ioniq-Hybrid 2019
2019,Hyundai,Sonata-Plug-In-Hybrid,Sedan,2020-01-27T20:44:18.113Z,Hyundai Sonata-Plug-In-Hybrid 2019,Hyundai Sonata-Plug-In-Hybrid 2019
2019,Hyundai,Santa-Fe,SUV,2020-01-27T20:44:18.113Z,Hyundai Santa-Fe 2019,Hyundai Santa-Fe 2019
2019,Infiniti,Q70,Sedan,2020-01-27T20:44:18.113Z,Infiniti Q70 2019,Infiniti Q70 2019
2019,Infiniti,Qx60,SUV,2020-01-27T20:44:18.113Z,Infiniti Qx60 2019,Infiniti Qx60 2019
2019,Hyundai,Veloster,Coupe,2020-01-27T20:44:18.113Z,Hyundai Veloster 2019,Hyundai Veloster 2019
2019,Infiniti,Qx80,SUV,2020-01-27T20:44:18.113Z,Infiniti Qx80 2019,Infiniti Qx80 2019
