Make,Model,Year,Engine Fuel Type,Engine HP,Engine Cylinders,Transmission Type,Driven_Wheels,Number of Doors,Market Category,Vehicle Size,Vehicle Style,highway MPG,city mpg,Popularity,MSRP,mmy,mmy2
Chrysler,300,2017,regular unleaded,292.0,6.0,AUTOMATIC,all wheel drive,4.0,,Large,Sedan,27,18,1013,41135,Chrysler 300 2017,Chrysler 300 2017
Chrysler,300,2017,regular unleaded,292.0,6.0,AUTOMATIC,all wheel drive,4.0,,Large,Sedan,27,18,1013,45270,Chrysler 300 2017,Chrysler 300 2017
Chrysler,300,2017,regular unleaded,300.0,6.0,AUTOMATIC,all wheel drive,4.0,,Large,Sedan,27,18,1013,38670,Chrysler 300 2017,Chrysler 300 2017
Chrysler,300,2017,regular unleaded,292.0,6.0,AUTOMATIC,rear wheel drive,4.0,Performance,Large,Sedan,30,19,1013,38635,Chrysler 300 2017,Chrysler 300 2017
Chrysler,300,2017,regular unleaded,300.0,6.0,AUTOMATIC,rear wheel drive,4.0,Performance,Large,Sedan,30,19,1013,36170,Chrysler 300 2017,Chrysler 300 2017
Chrysler,300,2017,regular unleaded,300.0,6.0,AUTOMATIC,all wheel drive,4.0,,Large,Sedan,27,18,1013,38175,Chrysler 300 2017,Chrysler 300 2017
Chrysler,300,2017,regular unleaded,292.0,6.0,AUTOMATIC,rear wheel drive,4.0,,Large,Sedan,30,19,1013,32340,Chrysler 300 2017,Chrysler 300 2017
Chrysler,300,2017,regular unleaded,292.0,6.0,AUTOMATIC,rear wheel drive,4.0,Performance,Large,Sedan,30,19,1013,42770,Chrysler 300 2017,Chrysler 300 2017
Chrysler,300,2017,regular unleaded,292.0,6.0,AUTOMATIC,all wheel drive,4.0,,Large,Sedan,27,18,1013,34840,Chrysler 300 2017,Chrysler 300 2017
Chrysler,300,2017,regular unleaded,300.0,6.0,AUTOMATIC,rear wheel drive,4.0,Performance,Large,Sedan,30,19,1013,35675,Chrysler 300 2017,Chrysler 300 2017
Nissan,370Z,2015,premium unleaded (required),350.0,6.0,AUTOMATIC,rear wheel drive,2.0,"Factory Tuner,High-Performance",Compact,Coupe,26,19,2009,46790,Nissan 370Z 2015,Nissan 370Z 2015
Nissan,370Z,2015,premium unleaded (required),332.0,6.0,MANUAL,rear wheel drive,2.0,High-Performance,Compact,Convertible,24,17,2009,48100,Nissan 370Z 2015,Nissan 370Z 2015
Nissan,370Z,2015,premium unleaded (required),332.0,6.0,MANUAL,rear wheel drive,2.0,High-Performance,Compact,Coupe,26,18,2009,29990,Nissan 370Z 2015,Nissan 370Z 2015
Nissan,370Z,2015,premium unleaded (required),332.0,6.0,AUTOMATIC,rear wheel drive,2.0,High-Performance,Compact,Convertible,25,18,2009,41820,Nissan 370Z 2015,Nissan 370Z 2015
Nissan,370Z,2015,premium unleaded (required),332.0,6.0,AUTOMATIC,rear wheel drive,2.0,High-Performance,Compact,Coupe,26,19,2009,31290,Nissan 370Z 2015,Nissan 370Z 2015
Nissan,370Z,2015,premium unleaded (required),332.0,6.0,AUTOMATIC,rear wheel drive,2.0,High-Performance,Compact,Coupe,26,19,2009,34870,Nissan 370Z 2015,Nissan 370Z 2015
Nissan,370Z,2015,premium unleaded (required),332.0,6.0,MANUAL,rear wheel drive,2.0,High-Performance,Compact,Coupe,26,18,2009,33570,Nissan 370Z 2015,Nissan 370Z 2015
Nissan,370Z,2015,premium unleaded (required),332.0,6.0,AUTOMATIC,rear wheel drive,2.0,High-Performance,Compact,Convertible,25,18,2009,46570,Nissan 370Z 2015,Nissan 370Z 2015
Nissan,370Z,2015,premium unleaded (required),332.0,6.0,MANUAL,rear wheel drive,2.0,High-Performance,Compact,Coupe,26,18,2009,37970,Nissan 370Z 2015,Nissan 370Z 2015
Nissan,370Z,2015,premium unleaded (required),332.0,6.0,MANUAL,rear wheel drive,2.0,High-Performance,Compact,Coupe,26,18,2009,37070,Nissan 370Z 2015,Nissan 370Z 2015
Nissan,370Z,2015,premium unleaded (required),332.0,6.0,AUTOMATIC,rear wheel drive,2.0,High-Performance,Compact,Convertible,25,18,2009,49400,Nissan 370Z 2015,Nissan 370Z 2015
Nissan,370Z,2015,premium unleaded (required),332.0,6.0,MANUAL,rear wheel drive,2.0,High-Performance,Compact,Convertible,24,17,2009,45270,Nissan 370Z 2015,Nissan 370Z 2015
Nissan,370Z,2015,premium unleaded (required),332.0,6.0,AUTOMATIC,rear wheel drive,2.0,High-Performance,Compact,Coupe,26,19,2009,39270,Nissan 370Z 2015,Nissan 370Z 2015
Nissan,370Z,2015,premium unleaded (required),350.0,6.0,MANUAL,rear wheel drive,2.0,"Factory Tuner,High-Performance",Compact,Coupe,26,18,2009,45490,Nissan 370Z 2015,Nissan 370Z 2015
Nissan,370Z,2015,premium unleaded (required),350.0,6.0,MANUAL,rear wheel drive,2.0,"Factory Tuner,High-Performance",Compact,Coupe,26,18,2009,41990,Nissan 370Z 2015,Nissan 370Z 2015
Nissan,370Z,2015,premium unleaded (required),332.0,6.0,AUTOMATIC,rear wheel drive,2.0,High-Performance,Compact,Coupe,26,19,2009,38370,Nissan 370Z 2015,Nissan 370Z 2015
Nissan,370Z,2015,premium unleaded (required),350.0,6.0,AUTOMATIC,rear wheel drive,2.0,"Factory Tuner,High-Performance",Compact,Coupe,26,19,2009,43290,Nissan 370Z 2015,Nissan 370Z 2015
Nissan,370Z,2016,premium unleaded (required),332.0,6.0,AUTOMATIC,rear wheel drive,2.0,High-Performance,Compact,Convertible,25,18,2009,41820,Nissan 370Z 2016,Nissan 370Z 2016
Nissan,370Z,2016,premium unleaded (required),332.0,6.0,MANUAL,rear wheel drive,2.0,High-Performance,Compact,Convertible,24,17,2009,48100,Nissan 370Z 2016,Nissan 370Z 2016
Nissan,370Z,2016,premium unleaded (required),350.0,6.0,AUTOMATIC,rear wheel drive,2.0,"Factory Tuner,High-Performance",Compact,Coupe,26,19,2009,43290,Nissan 370Z 2016,Nissan 370Z 2016
Nissan,370Z,2016,premium unleaded (required),332.0,6.0,AUTOMATIC,rear wheel drive,2.0,High-Performance,Compact,Coupe,26,19,2009,39270,Nissan 370Z 2016,Nissan 370Z 2016
Nissan,370Z,2016,premium unleaded (required),332.0,6.0,AUTOMATIC,rear wheel drive,2.0,High-Performance,Compact,Coupe,26,19,2009,34870,Nissan 370Z 2016,Nissan 370Z 2016
Nissan,370Z,2016,premium unleaded (required),350.0,6.0,MANUAL,rear wheel drive,2.0,"Factory Tuner,High-Performance",Compact,Coupe,26,18,2009,41990,Nissan 370Z 2016,Nissan 370Z 2016
Nissan,370Z,2016,premium unleaded (required),332.0,6.0,AUTOMATIC,rear wheel drive,2.0,High-Performance,Compact,Coupe,26,19,2009,38370,Nissan 370Z 2016,Nissan 370Z 2016
Nissan,370Z,2016,premium unleaded (required),332.0,6.0,MANUAL,rear wheel drive,2.0,High-Performance,Compact,Convertible,24,17,2009,45270,Nissan 370Z 2016,Nissan 370Z 2016
Nissan,370Z,2016,premium unleaded (required),350.0,6.0,MANUAL,rear wheel drive,2.0,"Factory Tuner,High-Performance",Compact,Coupe,26,18,2009,45490,Nissan 370Z 2016,Nissan 370Z 2016
Nissan,370Z,2016,premium unleaded (required),332.0,6.0,MANUAL,rear wheel drive,2.0,High-Performance,Compact,Coupe,26,18,2009,29990,Nissan 370Z 2016,Nissan 370Z 2016
Nissan,370Z,2016,premium unleaded (required),332.0,6.0,AUTOMATIC,rear wheel drive,2.0,High-Performance,Compact,Convertible,25,18,2009,46570,Nissan 370Z 2016,Nissan 370Z 2016
Nissan,370Z,2016,premium unleaded (required),350.0,6.0,AUTOMATIC,rear wheel drive,2.0,"Factory Tuner,High-Performance",Compact,Coupe,26,19,2009,46790,Nissan 370Z 2016,Nissan 370Z 2016
Nissan,370Z,2016,premium unleaded (required),332.0,6.0,AUTOMATIC,rear wheel drive,2.0,High-Performance,Compact,Convertible,25,18,2009,49400,Nissan 370Z 2016,Nissan 370Z 2016
Nissan,370Z,2016,premium unleaded (required),332.0,6.0,MANUAL,rear wheel drive,2.0,High-Performance,Compact,Coupe,26,18,2009,37070,Nissan 370Z 2016,Nissan 370Z 2016
Nissan,370Z,2016,premium unleaded (required),332.0,6.0,AUTOMATIC,rear wheel drive,2.0,High-Performance,Compact,Coupe,26,19,2009,31290,Nissan 370Z 2016,Nissan 370Z 2016
Nissan,370Z,2016,premium unleaded (required),332.0,6.0,MANUAL,rear wheel drive,2.0,High-Performance,Compact,Coupe,26,18,2009,37970,Nissan 370Z 2016,Nissan 370Z 2016
Nissan,370Z,2016,premium unleaded (required),332.0,6.0,MANUAL,rear wheel drive,2.0,High-Performance,Compact,Coupe,26,18,2009,33570,Nissan 370Z 2016,Nissan 370Z 2016
Nissan,370Z,2017,premium unleaded (required),332.0,6.0,MANUAL,rear wheel drive,2.0,High-Performance,Compact,Coupe,26,18,2009,37970,Nissan 370Z 2017,Nissan 370Z 2017
Nissan,370Z,2017,premium unleaded (required),332.0,6.0,AUTOMATIC,rear wheel drive,2.0,High-Performance,Compact,Coupe,26,19,2009,38370,Nissan 370Z 2017,Nissan 370Z 2017
Nissan,370Z,2017,premium unleaded (required),332.0,6.0,AUTOMATIC,rear wheel drive,2.0,High-Performance,Compact,Coupe,26,19,2009,34870,Nissan 370Z 2017,Nissan 370Z 2017
Nissan,370Z,2017,premium unleaded (required),332.0,6.0,MANUAL,rear wheel drive,2.0,High-Performance,Compact,Coupe,26,18,2009,29990,Nissan 370Z 2017,Nissan 370Z 2017
Nissan,370Z,2017,premium unleaded (required),350.0,6.0,MANUAL,rear wheel drive,2.0,"Factory Tuner,High-Performance",Compact,Coupe,26,18,2009,45490,Nissan 370Z 2017,Nissan 370Z 2017
Nissan,370Z,2017,premium unleaded (required),350.0,6.0,MANUAL,rear wheel drive,2.0,"Factory Tuner,High-Performance",Compact,Coupe,26,18,2009,41990,Nissan 370Z 2017,Nissan 370Z 2017
Nissan,370Z,2017,premium unleaded (required),332.0,6.0,MANUAL,rear wheel drive,2.0,High-Performance,Compact,Convertible,24,17,2009,45270,Nissan 370Z 2017,Nissan 370Z 2017
Nissan,370Z,2017,premium unleaded (required),332.0,6.0,MANUAL,rear wheel drive,2.0,High-Performance,Compact,Coupe,26,18,2009,33570,Nissan 370Z 2017,Nissan 370Z 2017
Nissan,370Z,2017,premium unleaded (required),332.0,6.0,MANUAL,rear wheel drive,2.0,High-Performance,Compact,Convertible,24,17,2009,48100,Nissan 370Z 2017,Nissan 370Z 2017
Nissan,370Z,2017,premium unleaded (required),332.0,6.0,AUTOMATIC,rear wheel drive,2.0,High-Performance,Compact,Coupe,26,19,2009,39270,Nissan 370Z 2017,Nissan 370Z 2017
Nissan,370Z,2017,premium unleaded (required),332.0,6.0,AUTOMATIC,rear wheel drive,2.0,High-Performance,Compact,Convertible,25,18,2009,46570,Nissan 370Z 2017,Nissan 370Z 2017
Nissan,370Z,2017,premium unleaded (required),332.0,6.0,AUTOMATIC,rear wheel drive,2.0,High-Performance,Compact,Convertible,25,18,2009,49400,Nissan 370Z 2017,Nissan 370Z 2017
Nissan,370Z,2017,premium unleaded (required),332.0,6.0,MANUAL,rear wheel drive,2.0,High-Performance,Compact,Coupe,26,18,2009,37070,Nissan 370Z 2017,Nissan 370Z 2017
Nissan,370Z,2017,premium unleaded (required),332.0,6.0,AUTOMATIC,rear wheel drive,2.0,High-Performance,Compact,Convertible,25,18,2009,41820,Nissan 370Z 2017,Nissan 370Z 2017
Nissan,370Z,2017,premium unleaded (required),350.0,6.0,AUTOMATIC,rear wheel drive,2.0,"Factory Tuner,High-Performance",Compact,Coupe,26,19,2009,46790,Nissan 370Z 2017,Nissan 370Z 2017
Nissan,370Z,2017,premium unleaded (required),350.0,6.0,AUTOMATIC,rear wheel drive,2.0,"Factory Tuner,High-Performance",Compact,Coupe,26,19,2009,43290,Nissan 370Z 2017,Nissan 370Z 2017
Nissan,370Z,2017,premium unleaded (required),332.0,6.0,AUTOMATIC,rear wheel drive,2.0,High-Performance,Compact,Coupe,26,19,2009,31290,Nissan 370Z 2017,Nissan 370Z 2017
Mazda,3,2015,regular unleaded,184.0,4.0,MANUAL,front wheel drive,4.0,Performance,Compact,Sedan,37,25,586,25045,Mazda 3 2015,Mazda 3 2015
Mazda,3,2015,regular unleaded,184.0,4.0,AUTOMATIC,front wheel drive,4.0,Performance,Compact,Sedan,39,28,586,26095,Mazda 3 2015,Mazda 3 2015
Mazda,3,2015,regular unleaded,155.0,4.0,AUTOMATIC,front wheel drive,4.0,,Compact,Sedan,41,30,586,23795,Mazda 3 2015,Mazda 3 2015
Mazda,3,2015,regular unleaded,155.0,4.0,MANUAL,front wheel drive,4.0,,Compact,Sedan,41,29,586,19595,Mazda 3 2015,Mazda 3 2015
Mazda,3,2015,regular unleaded,155.0,4.0,MANUAL,front wheel drive,4.0,,Compact,Sedan,41,29,586,18445,Mazda 3 2015,Mazda 3 2015
Mazda,3,2015,regular unleaded,184.0,4.0,MANUAL,front wheel drive,4.0,Performance,Compact,Sedan,37,25,586,23845,Mazda 3 2015,Mazda 3 2015
Mazda,3,2015,regular unleaded,184.0,4.0,AUTOMATIC,front wheel drive,4.0,"Hatchback,Performance",Compact,4dr Hatchback,37,27,586,25395,Mazda 3 2015,Mazda 3 2015
Mazda,3,2015,regular unleaded,184.0,4.0,AUTOMATIC,front wheel drive,4.0,Performance,Compact,Sedan,39,28,586,24895,Mazda 3 2015,Mazda 3 2015
Mazda,3,2015,regular unleaded,184.0,4.0,MANUAL,front wheel drive,4.0,"Hatchback,Performance",Compact,4dr Hatchback,35,26,586,25545,Mazda 3 2015,Mazda 3 2015
Mazda,3,2015,regular unleaded,155.0,4.0,AUTOMATIC,front wheel drive,4.0,Hatchback,Compact,4dr Hatchback,40,30,586,24295,Mazda 3 2015,Mazda 3 2015
Mazda,3,2015,regular unleaded,155.0,4.0,AUTOMATIC,front wheel drive,4.0,,Compact,Sedan,41,30,586,19495,Mazda 3 2015,Mazda 3 2015
Mazda,3,2015,regular unleaded,155.0,4.0,MANUAL,front wheel drive,4.0,Hatchback,Compact,4dr Hatchback,40,29,586,20095,Mazda 3 2015,Mazda 3 2015
Mazda,3,2015,regular unleaded,155.0,4.0,AUTOMATIC,front wheel drive,4.0,Hatchback,Compact,4dr Hatchback,40,30,586,19995,Mazda 3 2015,Mazda 3 2015
Mazda,3,2015,regular unleaded,155.0,4.0,AUTOMATIC,front wheel drive,4.0,Hatchback,Compact,4dr Hatchback,40,30,586,21145,Mazda 3 2015,Mazda 3 2015
Mazda,3,2015,regular unleaded,155.0,4.0,MANUAL,front wheel drive,4.0,Hatchback,Compact,4dr Hatchback,40,29,586,23245,Mazda 3 2015,Mazda 3 2015
Mazda,3,2015,regular unleaded,155.0,4.0,MANUAL,front wheel drive,4.0,,Compact,Sedan,41,29,586,16945,Mazda 3 2015,Mazda 3 2015
Mazda,3,2015,regular unleaded,184.0,4.0,MANUAL,front wheel drive,4.0,"Hatchback,Performance",Compact,4dr Hatchback,35,26,586,24345,Mazda 3 2015,Mazda 3 2015
Mazda,3,2015,regular unleaded,155.0,4.0,AUTOMATIC,front wheel drive,4.0,,Compact,Sedan,41,30,586,20645,Mazda 3 2015,Mazda 3 2015
Mazda,3,2015,regular unleaded,155.0,4.0,MANUAL,front wheel drive,4.0,Hatchback,Compact,4dr Hatchback,40,29,586,18945,Mazda 3 2015,Mazda 3 2015
Mazda,3,2015,regular unleaded,184.0,4.0,AUTOMATIC,front wheel drive,4.0,"Hatchback,Performance",Compact,4dr Hatchback,37,27,586,26595,Mazda 3 2015,Mazda 3 2015
Mazda,3,2015,regular unleaded,155.0,4.0,MANUAL,front wheel drive,4.0,,Compact,Sedan,41,29,586,22745,Mazda 3 2015,Mazda 3 2015
Mazda,3,2015,regular unleaded,155.0,4.0,AUTOMATIC,front wheel drive,4.0,,Compact,Sedan,41,30,586,17995,Mazda 3 2015,Mazda 3 2015
Mazda,3,2016,regular unleaded,155.0,4.0,MANUAL,front wheel drive,4.0,,Compact,Sedan,41,29,586,22545,Mazda 3 2016,Mazda 3 2016
Mazda,3,2016,regular unleaded,155.0,4.0,AUTOMATIC,front wheel drive,4.0,,Compact,Sedan,41,30,586,21095,Mazda 3 2016,Mazda 3 2016
Mazda,3,2016,regular unleaded,184.0,4.0,AUTOMATIC,front wheel drive,4.0,"Hatchback,Performance",Compact,4dr Hatchback,37,27,586,25495,Mazda 3 2016,Mazda 3 2016
Mazda,3,2016,regular unleaded,155.0,4.0,MANUAL,front wheel drive,4.0,Hatchback,Compact,4dr Hatchback,40,29,586,20745,Mazda 3 2016,Mazda 3 2016
Mazda,3,2016,regular unleaded,155.0,4.0,AUTOMATIC,front wheel drive,4.0,Hatchback,Compact,4dr Hatchback,40,30,586,24295,Mazda 3 2016,Mazda 3 2016
Mazda,3,2016,regular unleaded,155.0,4.0,AUTOMATIC,front wheel drive,4.0,,Compact,Sedan,41,30,586,23595,Mazda 3 2016,Mazda 3 2016
Mazda,3,2016,regular unleaded,155.0,4.0,AUTOMATIC,front wheel drive,4.0,Hatchback,Compact,4dr Hatchback,40,30,586,21795,Mazda 3 2016,Mazda 3 2016
Mazda,3,2016,regular unleaded,155.0,4.0,MANUAL,front wheel drive,4.0,,Compact,Sedan,41,29,586,17845,Mazda 3 2016,Mazda 3 2016
Mazda,3,2016,regular unleaded,184.0,4.0,AUTOMATIC,front wheel drive,4.0,"Hatchback,Performance",Compact,4dr Hatchback,37,27,586,26495,Mazda 3 2016,Mazda 3 2016
Mazda,3,2016,regular unleaded,184.0,4.0,MANUAL,front wheel drive,4.0,Performance,Compact,Sedan,37,25,586,24745,Mazda 3 2016,Mazda 3 2016
Mazda,3,2016,regular unleaded,155.0,4.0,AUTOMATIC,front wheel drive,4.0,,Compact,Sedan,41,30,586,18895,Mazda 3 2016,Mazda 3 2016
Mazda,3,2016,regular unleaded,155.0,4.0,AUTOMATIC,front wheel drive,4.0,Hatchback,Compact,4dr Hatchback,40,30,586,19595,Mazda 3 2016,Mazda 3 2016
Mazda,3,2016,regular unleaded,155.0,4.0,MANUAL,front wheel drive,4.0,Hatchback,Compact,4dr Hatchback,40,29,586,23245,Mazda 3 2016,Mazda 3 2016
Mazda,3,2016,regular unleaded,155.0,4.0,MANUAL,front wheel drive,4.0,Hatchback,Compact,4dr Hatchback,40,29,586,18545,Mazda 3 2016,Mazda 3 2016
Mazda,3,2016,regular unleaded,184.0,4.0,AUTOMATIC,front wheel drive,4.0,Performance,Compact,Sedan,39,28,586,25795,Mazda 3 2016,Mazda 3 2016
Mazda,3,2016,regular unleaded,155.0,4.0,MANUAL,front wheel drive,4.0,,Compact,Sedan,41,29,586,20045,Mazda 3 2016,Mazda 3 2016
Mazda,3,2016,regular unleaded,184.0,4.0,MANUAL,front wheel drive,4.0,"Hatchback,Performance",Compact,4dr Hatchback,35,26,586,25445,Mazda 3 2016,Mazda 3 2016
Mazda,3,2016,regular unleaded,184.0,4.0,AUTOMATIC,front wheel drive,4.0,Performance,Compact,Sedan,39,28,586,24795,Mazda 3 2016,Mazda 3 2016
Mazda,3,2017,regular unleaded,155.0,4.0,AUTOMATIC,front wheel drive,4.0,,Midsize,Sedan,37,28,586,21495,Mazda 3 2017,Mazda 3 2017
Mazda,3,2017,regular unleaded,155.0,4.0,MANUAL,front wheel drive,4.0,,Midsize,Sedan,37,27,586,17845,Mazda 3 2017,Mazda 3 2017
Mazda,3,2017,regular unleaded,184.0,4.0,MANUAL,front wheel drive,4.0,Performance,Midsize,Sedan,34,25,586,23145,Mazda 3 2017,Mazda 3 2017
Mazda,3,2017,regular unleaded,184.0,4.0,AUTOMATIC,front wheel drive,4.0,Performance,Midsize,Sedan,36,27,586,24195,Mazda 3 2017,Mazda 3 2017
Mazda,3,2017,regular unleaded,155.0,4.0,AUTOMATIC,front wheel drive,4.0,Hatchback,Compact,4dr Hatchback,37,28,586,20145,Mazda 3 2017,Mazda 3 2017
Mazda,3,2017,regular unleaded,184.0,4.0,AUTOMATIC,front wheel drive,4.0,"Hatchback,Performance",Compact,4dr Hatchback,35,26,586,24945,Mazda 3 2017,Mazda 3 2017
Mazda,3,2017,regular unleaded,184.0,4.0,MANUAL,front wheel drive,4.0,"Hatchback,Performance",Compact,4dr Hatchback,33,25,586,23895,Mazda 3 2017,Mazda 3 2017
Mazda,3,2017,regular unleaded,155.0,4.0,MANUAL,front wheel drive,4.0,Hatchback,Compact,4dr Hatchback,37,27,586,19095,Mazda 3 2017,Mazda 3 2017
Mazda,3,2017,regular unleaded,184.0,4.0,AUTOMATIC,front wheel drive,4.0,"Hatchback,Performance",Compact,4dr Hatchback,35,26,586,23445,Mazda 3 2017,Mazda 3 2017
Mazda,3,2017,regular unleaded,155.0,4.0,AUTOMATIC,front wheel drive,4.0,,Midsize,Sedan,37,28,586,18895,Mazda 3 2017,Mazda 3 2017
Mazda,3,2017,regular unleaded,155.0,4.0,AUTOMATIC,front wheel drive,4.0,Hatchback,Compact,4dr Hatchback,37,28,586,22245,Mazda 3 2017,Mazda 3 2017
Mazda,3,2017,regular unleaded,184.0,4.0,MANUAL,front wheel drive,4.0,"Hatchback,Performance",Compact,4dr Hatchback,33,25,586,22395,Mazda 3 2017,Mazda 3 2017
Mazda,3,2017,regular unleaded,155.0,4.0,MANUAL,front wheel drive,4.0,,Midsize,Sedan,37,27,586,20445,Mazda 3 2017,Mazda 3 2017
Bmw,4-Series-Gran-Coupe,2015,premium unleaded (required),240.0,4.0,AUTOMATIC,all wheel drive,4.0,Luxury,Midsize,Sedan,33,22,3916,42300,Bmw 4-Series-Gran-Coupe 2015,Bmw 4-Series-Gran-Coupe 2015
Bmw,4-Series-Gran-Coupe,2015,premium unleaded (required),240.0,4.0,AUTOMATIC,rear wheel drive,4.0,Luxury,Midsize,Sedan,34,23,3916,40300,Bmw 4-Series-Gran-Coupe 2015,Bmw 4-Series-Gran-Coupe 2015
Bmw,4-Series-Gran-Coupe,2015,premium unleaded (required),240.0,4.0,AUTOMATIC,rear wheel drive,4.0,Luxury,Midsize,Sedan,34,23,3916,40300,Bmw 4-Series-Gran-Coupe 2015,Bmw 4-Series-Gran-Coupe 2015
Bmw,4-Series-Gran-Coupe,2015,premium unleaded (required),240.0,4.0,AUTOMATIC,all wheel drive,4.0,Luxury,Midsize,Sedan,33,22,3916,42300,Bmw 4-Series-Gran-Coupe 2015,Bmw 4-Series-Gran-Coupe 2015
Bmw,4-Series-Gran-Coupe,2015,premium unleaded (required),300.0,6.0,AUTOMATIC,rear wheel drive,4.0,"Luxury,Performance",Midsize,Sedan,32,21,3916,45800,Bmw 4-Series-Gran-Coupe 2015,Bmw 4-Series-Gran-Coupe 2015
Bmw,4-Series-Gran-Coupe,2015,premium unleaded (required),300.0,6.0,AUTOMATIC,all wheel drive,4.0,"Luxury,Performance",Midsize,Sedan,31,20,3916,47800,Bmw 4-Series-Gran-Coupe 2015,Bmw 4-Series-Gran-Coupe 2015
Bmw,4-Series-Gran-Coupe,2016,premium unleaded (required),240.0,4.0,AUTOMATIC,all wheel drive,4.0,Luxury,Midsize,Sedan,34,22,3916,43650,Bmw 4-Series-Gran-Coupe 2016,Bmw 4-Series-Gran-Coupe 2016
Bmw,4-Series-Gran-Coupe,2016,premium unleaded (required),300.0,6.0,AUTOMATIC,all wheel drive,4.0,"Luxury,Performance",Midsize,Sedan,30,20,3916,49950,Bmw 4-Series-Gran-Coupe 2016,Bmw 4-Series-Gran-Coupe 2016
Bmw,4-Series-Gran-Coupe,2016,premium unleaded (required),300.0,6.0,AUTOMATIC,rear wheel drive,4.0,"Luxury,Performance",Midsize,Sedan,31,20,3916,47950,Bmw 4-Series-Gran-Coupe 2016,Bmw 4-Series-Gran-Coupe 2016
Bmw,4-Series-Gran-Coupe,2016,premium unleaded (required),240.0,4.0,AUTOMATIC,rear wheel drive,4.0,Luxury,Midsize,Sedan,34,23,3916,41650,Bmw 4-Series-Gran-Coupe 2016,Bmw 4-Series-Gran-Coupe 2016
Bmw,4-Series-Gran-Coupe,2017,premium unleaded (recommended),320.0,6.0,AUTOMATIC,rear wheel drive,4.0,"Luxury,High-Performance",Midsize,Sedan,32,21,3916,48300,Bmw 4-Series-Gran-Coupe 2017,Bmw 4-Series-Gran-Coupe 2017
Bmw,4-Series-Gran-Coupe,2017,premium unleaded (recommended),320.0,6.0,AUTOMATIC,all wheel drive,4.0,"Luxury,Performance",Midsize,Sedan,31,21,3916,50300,Bmw 4-Series-Gran-Coupe 2017,Bmw 4-Series-Gran-Coupe 2017
Bmw,4-Series-Gran-Coupe,2017,premium unleaded (recommended),248.0,4.0,AUTOMATIC,all wheel drive,4.0,Luxury,Midsize,Sedan,33,23,3916,43950,Bmw 4-Series-Gran-Coupe 2017,Bmw 4-Series-Gran-Coupe 2017
Bmw,4-Series-Gran-Coupe,2017,premium unleaded (recommended),248.0,4.0,AUTOMATIC,rear wheel drive,4.0,"Luxury,Performance",Midsize,Sedan,34,23,3916,41950,Bmw 4-Series-Gran-Coupe 2017,Bmw 4-Series-Gran-Coupe 2017
Bmw,4-Series,2015,premium unleaded (required),300.0,6.0,AUTOMATIC,all wheel drive,2.0,"Luxury,Performance",Midsize,Convertible,29,20,3916,56900,Bmw 4-Series 2015,Bmw 4-Series 2015
Bmw,4-Series,2015,premium unleaded (required),300.0,6.0,AUTOMATIC,rear wheel drive,2.0,"Luxury,Performance",Midsize,Coupe,32,21,3916,46250,Bmw 4-Series 2015,Bmw 4-Series 2015
Bmw,4-Series,2015,premium unleaded (required),240.0,4.0,AUTOMATIC,all wheel drive,2.0,Luxury,Midsize,Convertible,33,21,3916,50750,Bmw 4-Series 2015,Bmw 4-Series 2015
Bmw,4-Series,2015,premium unleaded (required),240.0,4.0,AUTOMATIC,all wheel drive,2.0,Luxury,Midsize,Coupe,33,22,3916,42750,Bmw 4-Series 2015,Bmw 4-Series 2015
Bmw,4-Series,2015,premium unleaded (required),240.0,4.0,AUTOMATIC,rear wheel drive,2.0,Luxury,Midsize,Convertible,34,23,3916,48750,Bmw 4-Series 2015,Bmw 4-Series 2015
Bmw,4-Series,2015,premium unleaded (required),300.0,6.0,AUTOMATIC,all wheel drive,2.0,"Luxury,Performance",Midsize,Coupe,30,20,3916,48250,Bmw 4-Series 2015,Bmw 4-Series 2015
Bmw,4-Series,2015,premium unleaded (required),240.0,4.0,AUTOMATIC,all wheel drive,2.0,Luxury,Midsize,Coupe,33,22,3916,42750,Bmw 4-Series 2015,Bmw 4-Series 2015
Bmw,4-Series,2015,premium unleaded (required),240.0,4.0,AUTOMATIC,all wheel drive,2.0,Luxury,Midsize,Convertible,33,21,3916,50750,Bmw 4-Series 2015,Bmw 4-Series 2015
Bmw,4-Series,2015,premium unleaded (required),240.0,4.0,AUTOMATIC,rear wheel drive,2.0,"Luxury,Performance",Midsize,Coupe,35,23,3916,40750,Bmw 4-Series 2015,Bmw 4-Series 2015
Bmw,4-Series,2015,premium unleaded (required),300.0,6.0,AUTOMATIC,rear wheel drive,2.0,"Luxury,Performance",Midsize,Convertible,31,20,3916,54900,Bmw 4-Series 2015,Bmw 4-Series 2015
Bmw,4-Series,2015,premium unleaded (required),240.0,4.0,AUTOMATIC,rear wheel drive,2.0,Luxury,Midsize,Convertible,34,23,3916,48750,Bmw 4-Series 2015,Bmw 4-Series 2015
